Speaker,Gen,Mode,Vowel,Long,Duration,F0,F1,F2
4,M,Neutral,a,Short,0.1,119,692,1137
4,M,Neutral,a,Short,0.1,115,745,1133
4,M,Neutral,a,Short,0.09,123,785,1243
4,M,Neutral,a,Short,0.09,118,741,1203
4,M,Neutral,a,Short,0.11,113,773,1244
4,M,Neutral,a,Short,0.1,123,746,1217
4,M,Neutral,a,Short,0.09,122,687,1244
4,M,Neutral,a,Short,0.1,116,746,1213
4,M,Neutral,a,Short,0.08,124,770,1203
4,M,Neutral,a,Short,0.1,119,741,1248
4,M,Neutral,a,Short,0.12,108,746,1200
4,M,Neutral,ɛ,Long,0.15,129,559,1874
4,M,Neutral,ɛ,Long,0.16,122,540,1869
4,M,Neutral,ɛ,Long,0.16,118,562,1853
4,M,Neutral,ɛ,Long,0.1,127,600,1770
4,M,Neutral,ɛ,Long,0.1,118,551,1725
4,M,Neutral,ɛ,Long,0.11,111,609,1647
4,M,Neutral,ɛ,Long,0.08,127,594,1748
4,M,Neutral,ɛ,Long,0.08,,589,1671
4,M,Neutral,ɛ,Long,0.09,114,641,1575
4,M,Neutral,ɛ,Long,0.1,124,590,1791
4,M,Neutral,ɛ,Long,0.09,122,566,1692
4,M,Neutral,ɛ,Long,0.12,110,612,1760
4,M,Neutral,ɛ,Short,0.11,124,618,1771
4,M,Neutral,ɛ,Short,0.11,126,616,1676
4,M,Neutral,ɛ,Short,0.13,112,629,1633
4,M,Neutral,ɛ,Short,0.11,127,567,1786
4,M,Neutral,ɛ,Short,0.11,,501,1615
4,M,Neutral,ɛ,Short,0.1,117,650,1707
4,M,Neutral,ɛ,Short,0.09,120,600,1813
4,M,Neutral,ɛ,Short,0.1,123,580,1737
4,M,Neutral,ɛ,Short,0.09,111,678,1657
4,M,Neutral,ɛ,Short,0.09,128,549,1711
4,M,Neutral,ɛ,Short,0.09,123,576,1622
4,M,Neutral,ɛ,Short,0.1,117,583,1658
4,M,Neutral,e,Long,0.14,117,365,2121
4,M,Neutral,e,Long,0.17,124,385,2054
4,M,Neutral,e,Long,0.15,119,449,1977
4,M,Neutral,e,Long,0.15,126,431,1991
4,M,Neutral,e,Long,0.13,127,453,1915
4,M,Neutral,e,Long,0.13,115,479,1936
4,M,Neutral,e,Long,0.15,122,431,1979
4,M,Neutral,e,Long,0.11,123,420,1861
4,M,Neutral,e,Long,0.12,117,467,1855
4,M,Neutral,e,Long,0.12,123,413,2044
4,M,Neutral,e,Long,0.1,125,449,2025
4,M,Neutral,e,Long,0.09,,427,2093
4,M,Neutral,e,Short,0.1,129,400,2179
4,M,Neutral,e,Short,0.09,122,390,2090
4,M,Neutral,e,Short,0.09,117,441,2109
4,M,Neutral,e,Short,0.09,123,391,2055
4,M,Neutral,e,Short,0.08,129,443,2009
4,M,Neutral,e,Short,0.1,168,355,2090
4,M,Neutral,e,Short,0.09,118,354,2104
4,M,Neutral,e,Short,0.11,118,414,2021
4,M,Neutral,e,Short,0.1,117,346,2090
4,M,Neutral,e,Short,0.08,124,369,2131
4,M,Neutral,e,Short,0.07,129,392,2073
4,M,Neutral,e,Short,0.11,122,286,2142
4,M,Neutral,i,Long,0.11,137,274,2237
4,M,Neutral,i,Long,0.09,131,347,2243
4,M,Neutral,i,Long,0.11,,318,2213
4,M,Neutral,i,Long,0.08,123,233,2317
4,M,Neutral,i,Long,0.1,123,305,2186
4,M,Neutral,i,Long,0.1,,323,2127
4,M,Neutral,i,Long,0.09,131,261,2264
4,M,Neutral,i,Long,0.08,125,294,2232
4,M,Neutral,i,Long,0.08,118,300,2252
4,M,Neutral,i,Long,0.07,135,266,2252
4,M,Neutral,i,Long,0.11,129,315,2173
4,M,Neutral,i,Long,0.11,121,331,2151
4,M,Neutral,i,Short,0.07,130,315,1548
4,M,Neutral,i,Short,0.06,123,367,2310
4,M,Neutral,i,Short,0.08,120,347,2291
4,M,Neutral,i,Short,0.12,134,287,2287
4,M,Neutral,i,Short,0.11,126,329,
4,M,Neutral,i,Short,0.11,123,304,2335
4,M,Neutral,i,Short,0.09,133,298,2257
4,M,Neutral,i,Short,0.07,129,313,2261
4,M,Neutral,i,Short,0.09,120,291,2219
4,M,Neutral,i,Short,0.07,130,297,2177
4,M,Neutral,i,Short,0.07,129,356,2116
4,M,Neutral,i,Short,0.05,126,293,2146
4,M,Neutral,ɔ,Long,0.12,127,544,883
4,M,Neutral,ɔ,Long,0.13,125,569,972
4,M,Neutral,ɔ,Long,0.14,,598,967
4,M,Neutral,ɔ,Long,0.1,129,522,1015
4,M,Neutral,ɔ,Long,0.11,124,655,955
4,M,Neutral,ɔ,Long,0.11,114,450,905
4,M,Neutral,ɔ,Long,0.13,128,775,880
4,M,Neutral,ɔ,Long,0.12,125,655,964
4,M,Neutral,ɔ,Long,0.12,113,900,1863
4,M,Neutral,ɔ,Long,0.12,127,792,974
4,M,Neutral,ɔ,Long,0.11,124,646,956
4,M,Neutral,ɔ,Long,0.09,116,805,956
4,M,Neutral,ɔ,Short,0.1,131,580,907
4,M,Neutral,ɔ,Short,0.12,123,555,945
4,M,Neutral,ɔ,Short,0.1,,628,838
4,M,Neutral,ɔ,Short,0.09,134,575,887
4,M,Neutral,ɔ,Short,0.09,,611,947
4,M,Neutral,ɔ,Short,0.09,123,592,868
4,M,Neutral,ɔ,Short,0.08,133,555,899
4,M,Neutral,ɔ,Short,0.08,128,579,895
4,M,Neutral,ɔ,Short,0.09,,594,872
4,M,Neutral,ɔ,Short,0.15,130,640,976
4,M,Neutral,ɔ,Short,0.12,,693,995
4,M,Neutral,ɔ,Short,0.1,,712,916
4,M,Neutral,o,Long,0.15,136,390,836
4,M,Neutral,o,Long,0.09,130,505,1020
4,M,Neutral,o,Long,0.1,123,483,1018
4,M,Neutral,o,Long,0.15,138,424,842
4,M,Neutral,o,Long,0.16,134,444,837
4,M,Neutral,o,Long,0.12,125,444,864
4,M,Neutral,o,Long,0.1,130,742,2229
4,M,Neutral,o,Long,0.09,135,772,2200
4,M,Neutral,o,Long,0.07,123,778,2014
4,M,Neutral,o,Long,0.11,132,796,2196
4,M,Neutral,o,Long,0.11,127,803,2202
4,M,Neutral,o,Long,0.11,122,670,1453
4,M,Neutral,o,Short,0.1,128,794,2211
4,M,Neutral,o,Short,0.13,126,726,1632
4,M,Neutral,o,Short,0.1,121,721,2207
4,M,Neutral,o,Short,0.1,133,334,777
4,M,Neutral,o,Short,0.1,130,549,1029
4,M,Neutral,o,Short,0.09,123,812,2021
4,M,Neutral,o,Short,0.08,137,425,954
4,M,Neutral,o,Short,0.08,135,490,985
4,M,Neutral,o,Short,0.09,,488,979
4,M,Neutral,o,Short,0.13,132,454,844
4,M,Neutral,o,Short,0.13,129,493,904
4,M,Neutral,o,Short,0.14,125,487,868
4,M,Neutral,u,Long,0.11,132,426,709
4,M,Neutral,u,Long,0.12,129,406,783
4,M,Neutral,u,Long,0.1,130,574,2166
4,M,Neutral,u,Long,0.09,134,344,750
4,M,Neutral,u,Long,0.13,131,404,2172
4,M,Neutral,u,Long,0.12,127,379,584
4,M,Neutral,u,Long,0.09,122,376,1067
4,M,Neutral,u,Long,0.12,130,332,781
4,M,Neutral,u,Long,0.1,124,365,718
4,M,Neutral,u,Long,0.09,131,327,956
4,M,Neutral,u,Long,0.12,125,363,1061
4,M,Neutral,u,Long,0.1,119,333,785
4,M,Neutral,u,Short,0.1,131,376,702
4,M,Neutral,u,Short,0.11,129,396,609
4,M,Neutral,u,Short,0.09,125,428,728
4,M,Neutral,u,Short,0.09,129,358,1190
4,M,Neutral,u,Short,0.09,134,502,2142
4,M,Neutral,u,Short,0.11,121,580,2064
4,M,Neutral,u,Short,0.1,136,408,552
4,M,Neutral,u,Short,0.07,130,449,2220
4,M,Neutral,u,Short,0.08,133,478,2107
4,M,Neutral,u,Short,0.09,139,334,721
4,M,Neutral,u,Short,0.09,129,398,664
4,M,Neutral,u,Short,0.09,125,408,734
4,M,Loud,a,Long,0.17,211,880,1345
4,M,Loud,a,Long,0.17,203,834,1324
4,M,Loud,a,Long,0.16,192,855,1256
4,M,Loud,a,Long,0.17,184,938,1214
4,M,Loud,a,Long,0.18,172,919,1198
4,M,Loud,a,Long,0.18,197,857,1270
4,M,Loud,a,Long,0.14,188,884,1230
4,M,Loud,a,Long,0.16,205,856,1272
4,M,Loud,a,Long,0.16,217,957,1475
4,M,Loud,a,Long,0.18,182,956,1104
4,M,Loud,a,Long,0.16,191,816,1190
4,M,Loud,a,Long,0.18,215,887,1204
4,M,Loud,a,Short,0.12,196,843,1199
4,M,Loud,a,Short,0.12,191,779,1162
4,M,Loud,a,Short,0.12,190,803,1170
4,M,Loud,a,Short,0.13,202,852,1257
4,M,Loud,a,Short,0.13,202,880,1343
4,M,Loud,a,Short,0.13,185,834,1313
4,M,Loud,a,Short,0.11,187,884,1243
4,M,Loud,a,Short,0.14,185,861,1232
4,M,Loud,a,Short,0.12,175,925,1216
4,M,Loud,a,Short,0.15,192,888,1312
4,M,Loud,a,Short,0.14,183,851,1268
4,M,Loud,a,Short,0.13,190,821,1306
4,M,Loud,ɛ,Long,0.2,209,687,1981
4,M,Loud,ɛ,Long,0.23,209,660,1918
4,M,Loud,ɛ,Long,0.28,162,671,1930
4,M,Loud,ɛ,Long,0.1,210,642,1880
4,M,Loud,ɛ,Long,0.12,211,690,1823
4,M,Loud,ɛ,Long,0.11,221,683,1781
4,M,Loud,ɛ,Long,0.12,209,718,1800
4,M,Loud,ɛ,Long,0.11,212,753,1781
4,M,Loud,ɛ,Long,0.12,231,695,1834
4,M,Loud,ɛ,Long,0.12,212,671,1884
4,M,Loud,ɛ,Long,0.12,213,668,1884
4,M,Loud,ɛ,Long,0.11,216,695,1893
4,M,Loud,ɛ,Short,0.13,232,692,1850
4,M,Loud,ɛ,Short,0.11,227,671,1825
4,M,Loud,ɛ,Short,0.14,221,691,1813
4,M,Loud,ɛ,Short,0.11,212,660,1875
4,M,Loud,ɛ,Short,0.11,211,715,1849
4,M,Loud,ɛ,Short,0.14,210,748,1767
4,M,Loud,ɛ,Short,0.12,214,734,1892
4,M,Loud,ɛ,Short,0.11,208,744,1853
4,M,Loud,ɛ,Short,0.11,213,762,1829
4,M,Loud,ɛ,Short,0.1,213,668,1845
4,M,Loud,ɛ,Short,0.11,212,646,1674
4,M,Loud,ɛ,Short,0.12,202,685,1681
4,M,Loud,e,Long,0.13,190,448,2116
4,M,Loud,e,Long,0.14,193,413,2100
4,M,Loud,e,Long,0.14,207,428,2058
4,M,Loud,e,Long,0.12,196,396,2026
4,M,Loud,e,Long,0.13,201,424,2027
4,M,Loud,e,Long,0.17,214,488,2086
4,M,Loud,e,Long,0.17,210,431,2070
4,M,Loud,e,Long,0.15,210,446,1961
4,M,Loud,e,Long,0.16,216,518,1944
4,M,Loud,e,Long,0.18,229,472,2115
4,M,Loud,e,Long,0.18,233,486,2099
4,M,Loud,e,Long,0.17,234,526,2096
4,M,Loud,e,Short,0.11,228,454,2174
4,M,Loud,e,Short,0.1,217,448,2158
4,M,Loud,e,Short,0.13,237,477,2156
4,M,Loud,e,Short,0.13,242,482,2137
4,M,Loud,e,Short,0.13,236,477,2122
4,M,Loud,e,Short,0.11,225,473,2140
4,M,Loud,e,Short,0.15,252,494,2207
4,M,Loud,e,Short,0.15,226,459,2168
4,M,Loud,e,Short,0.14,235,474,2115
4,M,Loud,e,Short,0.14,222,451,2191
4,M,Loud,e,Short,0.16,227,463,2101
4,M,Loud,e,Short,0.16,229,463,2165
4,M,Loud,i,Long,0.2,242,293,2406
4,M,Loud,i,Long,0.18,222,375,2304
4,M,Loud,i,Long,0.19,236,343,2323
4,M,Loud,i,Long,0.16,239,287,2347
4,M,Loud,i,Long,0.17,244,273,2347
4,M,Loud,i,Long,0.15,244,307,2238
4,M,Loud,i,Long,0.16,267,297,2374
4,M,Loud,i,Long,0.16,239,329,2360
4,M,Loud,i,Long,0.15,252,311,
4,M,Loud,i,Long,0.16,263,268,2331
4,M,Loud,i,Long,0.17,249,277,2290
4,M,Loud,i,Long,0.15,266,282,
4,M,Loud,i,Short,0.1,237,343,2363
4,M,Loud,i,Short,0.09,239,358,2321
4,M,Loud,i,Short,0.12,246,375,2315
4,M,Loud,i,Short,0.16,240,242,2357
4,M,Loud,i,Short,0.13,232,239,2331
4,M,Loud,i,Short,0.15,235,256,2323
4,M,Loud,i,Short,0.11,274,280,2382
4,M,Loud,i,Short,0.12,247,263,2365
4,M,Loud,i,Short,0.11,242,249,2379
4,M,Loud,i,Short,0.16,269,262,2245
4,M,Loud,i,Short,0.15,261,362,2310
4,M,Loud,i,Short,0.14,251,290,2222
4,M,Loud,ɔ,Long,0.2,238,689,945
4,M,Loud,ɔ,Long,0.19,238,729,942
4,M,Loud,ɔ,Long,0.18,244,827,963
4,M,Loud,ɔ,Long,0.16,238,747,952
4,M,Loud,ɔ,Long,0.15,232,783,904
4,M,Loud,ɔ,Long,0.14,234,782,921
4,M,Loud,ɔ,Long,0.2,229,885,1054
4,M,Loud,ɔ,Long,0.19,237,877,1061
4,M,Loud,ɔ,Long,0.17,232,872,1075
4,M,Loud,ɔ,Long,0.12,268,840,1083
4,M,Loud,ɔ,Long,0.13,262,942,1012
4,M,Loud,ɔ,Long,0.14,273,794,1100
4,M,Loud,ɔ,Short,0.13,249,857,965
4,M,Loud,ɔ,Short,0.14,252,827,992
4,M,Loud,ɔ,Short,0.16,240,796,1693
4,M,Loud,ɔ,Short,0.13,231,866,2471
4,M,Loud,ɔ,Short,0.13,238,863,909
4,M,Loud,ɔ,Short,0.13,232,757,1045
4,M,Loud,ɔ,Short,0.12,230,809,912
4,M,Loud,ɔ,Short,0.15,233,727,971
4,M,Loud,ɔ,Short,0.16,238,864,1033
4,M,Loud,ɔ,Short,0.17,280,612,1230
4,M,Loud,ɔ,Short,0.16,255,606,1036
4,M,Loud,ɔ,Short,0.16,253,595,1011
4,M,Loud,o,Long,0.18,215,797,2570
4,M,Loud,o,Long,0.17,241,951,2641
4,M,Loud,o,Long,0.17,267,980,1068
4,M,Loud,o,Long,0.26,241,825,1393
4,M,Loud,o,Long,0.26,227,611,1622
4,M,Loud,o,Long,0.26,240,725,1363
4,M,Loud,o,Long,0.15,267,692,1012
4,M,Loud,o,Long,0.16,275,741,1435
4,M,Loud,o,Long,0.15,283,718,1078
4,M,Loud,o,Long,0.12,279,436,834
4,M,Loud,o,Long,0.14,264,746,933
4,M,Loud,o,Long,0.15,265,831,2237
4,M,Loud,o,Short,0.13,290,730,2007
4,M,Loud,o,Short,0.14,152,826,2261
4,M,Loud,o,Short,0.14,287,731,1086
4,M,Loud,o,Short,0.17,293,711,1245
4,M,Loud,o,Short,0.18,297,647,1219
4,M,Loud,o,Short,0.19,154,636,1267
4,M,Loud,o,Short,0.14,282,633,1223
4,M,Loud,o,Short,0.15,288,678,1284
4,M,Loud,o,Short,0.13,292,673,1232
4,M,Loud,o,Short,0.14,151,666,1426
4,M,Loud,o,Short,0.16,151,650,1528
4,M,Loud,o,Short,0.15,295,674,1260
4,M,Loud,u,Long,0.14,156,845,1430
4,M,Loud,u,Long,0.16,293,796,1320
4,M,Loud,u,Long,0.17,284,634,1300
4,M,Loud,u,Long,0.16,156,436,1202
4,M,Loud,u,Long,0.16,190,538,1002
4,M,Loud,u,Long,0.16,155,673,1100
4,M,Loud,u,Long,0.14,169,439,898
4,M,Loud,u,Long,0.16,151,473,1200
4,M,Loud,u,Long,0.14,157,606,1100
4,M,Loud,u,Long,0.13,152,310,1143
4,M,Loud,u,Long,0.16,299,844,1359
4,M,Loud,u,Long,0.14,159,936,1454
4,M,Loud,u,Short,0.16,155,800,1412
4,M,Loud,u,Short,0.15,163,803,1410
4,M,Loud,u,Short,0.14,263,781,1420
4,M,Loud,u,Short,0.16,160,777,1400
4,M,Loud,u,Short,0.13,161,483,1326
4,M,Loud,u,Short,0.17,159,934,1325
4,M,Loud,u,Short,0.13,158,512,1324
4,M,Loud,u,Short,0.13,285,419,701
4,M,Loud,u,Short,0.13,297,739,1540
4,M,Loud,u,Short,0.13,282,788,1400
4,M,Loud,u,Short,0.1,241,694,1350
4,M,Loud,u,Short,0.12,274,817,2186
5,M,Soft,a,Long,0.18,134,619,1162
5,M,Soft,a,Long,0.17,133,625,1182
5,M,Soft,a,Long,0.16,129,682,1155
5,M,Soft,a,Long,0.16,132,697,1089
5,M,Soft,a,Long,0.18,133,690,1109
5,M,Soft,a,Long,0.18,127,660,1092
5,M,Soft,a,Long,0.18,133,748,1183
5,M,Soft,a,Long,0.16,133,768,1155
5,M,Soft,a,Long,0.16,128,781,1198
5,M,Soft,a,Long,0.19,131,703,1172
5,M,Soft,a,Long,0.19,131,682,1144
5,M,Soft,a,Long,0.18,130,669,1157
5,M,Soft,a,Short,0.11,126,696,1113
5,M,Soft,a,Short,0.12,133,614,1073
5,M,Soft,a,Short,0.11,134,591,1092
5,M,Soft,a,Short,0.13,133,663,1250
5,M,Soft,a,Short,0.13,,681,1188
5,M,Soft,a,Short,0.13,,655,1211
5,M,Soft,a,Short,0.1,128,740,1296
5,M,Soft,a,Short,0.11,,660,1137
5,M,Soft,a,Short,0.11,,623,1202
5,M,Soft,a,Short,0.1,136,624,1225
5,M,Soft,a,Short,0.11,,571,1054
5,M,Soft,a,Short,0.14,,699,1130
5,M,Soft,ɛ,Long,0.13,140,558,1615
5,M,Soft,ɛ,Long,0.13,,501,1521
5,M,Soft,ɛ,Long,0.11,,555,1569
5,M,Soft,ɛ,Long,0.12,137,559,1527
5,M,Soft,ɛ,Long,0.1,,518,1488
5,M,Soft,ɛ,Long,0.11,,531,1474
5,M,Soft,ɛ,Long,0.11,121,542,1448
5,M,Soft,ɛ,Long,0.1,136,541,1490
5,M,Soft,ɛ,Long,0.11,138,564,1431
5,M,Soft,ɛ,Long,0.11,135,568,1636
5,M,Soft,ɛ,Long,0.11,,480,1385
5,M,Soft,ɛ,Long,0.1,,522,1429
5,M,Soft,ɛ,Short,0.14,,496,1466
5,M,Soft,ɛ,Short,0.15,,526,1458
5,M,Soft,ɛ,Short,0.15,,519,1432
5,M,Soft,ɛ,Short,0.11,,501,1488
5,M,Soft,ɛ,Short,0.1,,501,1458
5,M,Soft,ɛ,Short,0.08,,541,1465
5,M,Soft,ɛ,Short,0.1,,517,1617
5,M,Soft,ɛ,Short,0.1,,507,1545
5,M,Soft,ɛ,Short,0.11,,539,1509
5,M,Soft,ɛ,Short,0.11,,504,1428
5,M,Soft,ɛ,Short,0.1,,505,1453
5,M,Soft,ɛ,Short,0.11,,518,1416
5,M,Soft,e,Long,0.11,,386,2069
5,M,Soft,e,Long,0.13,,396,2010
5,M,Soft,e,Long,0.12,,383,1970
5,M,Soft,e,Long,0.12,,371,1981
5,M,Soft,e,Long,0.1,,341,1951
5,M,Soft,e,Long,0.11,,350,1962
5,M,Soft,e,Long,0.15,,410,1879
5,M,Soft,e,Long,0.1,,400,1909
5,M,Soft,e,Long,0.09,,405,1806
5,M,Soft,e,Long,0.13,,553,1138
5,M,Soft,e,Long,0.11,,429,1303
5,M,Soft,e,Long,0.08,,442,1250
5,M,Soft,e,Short,0.09,,503,1472
5,M,Soft,e,Short,0.1,,352,1126
5,M,Soft,e,Short,0.09,,405,1137
5,M,Soft,e,Short,0.13,,479,2031
5,M,Soft,e,Short,0.1,,518,1946
5,M,Soft,e,Short,0.1,,466,1928
5,M,Soft,e,Short,0.1,,372,1933
5,M,Soft,e,Short,0.1,,369,1958
5,M,Soft,e,Short,0.11,,437,2015
5,M,Soft,e,Short,0.11,,436,2026
5,M,Soft,e,Short,0.11,,398,1160
5,M,Soft,e,Short,0.09,,404,1318
5,M,Soft,i,Long,0.1,,303,2076
5,M,Soft,i,Long,0.1,,310,2204
5,M,Soft,i,Long,0.11,,346,2040
5,M,Soft,i,Long,0.12,,328,2192
5,M,Soft,i,Long,0.12,,283,2149
5,M,Soft,i,Long,0.12,,292,2132
5,M,Soft,i,Long,0.13,,297,2119
5,M,Soft,i,Long,0.13,,318,2147
5,M,Soft,i,Long,0.13,,306,2286
5,M,Soft,i,Long,0.11,,277,2260
5,M,Soft,i,Long,0.12,,278,2121
5,M,Soft,i,Long,0.14,,279,2166
5,M,Soft,i,Short,0.13,,395,2293
5,M,Soft,i,Short,0.09,,413,2374
5,M,Soft,i,Short,0.09,,274,1108
5,M,Soft,i,Short,0.12,140,384,1697
5,M,Soft,i,Short,0.11,,322,1288
5,M,Soft,i,Short,0.11,141,368,1180
5,M,Soft,i,Short,0.11,,343,2428
5,M,Soft,i,Short,0.1,,335,1676
5,M,Soft,i,Short,0.1,,333,2428
5,M,Soft,i,Short,0.09,,273,2121
5,M,Soft,i,Short,0.09,,272,2147
5,M,Soft,i,Short,0.09,,285,2112
5,M,Soft,ɔ,Long,0.15,136,508,963
5,M,Soft,ɔ,Long,0.18,,442,918
5,M,Soft,ɔ,Long,0.17,,431,994
5,M,Soft,ɔ,Long,0.13,,453,957
5,M,Soft,ɔ,Long,0.12,,538,910
5,M,Soft,ɔ,Long,0.14,,330,867
5,M,Soft,ɔ,Long,0.12,,449,1067
5,M,Soft,ɔ,Long,0.11,,407,1103
5,M,Soft,ɔ,Long,0.12,,462,1083
5,M,Soft,ɔ,Long,0.15,,589,994
5,M,Soft,ɔ,Long,0.11,,508,961
5,M,Soft,ɔ,Long,0.1,,516,953
5,M,Soft,ɔ,Short,0.13,,527,704
5,M,Soft,ɔ,Short,0.13,,408,724
5,M,Soft,ɔ,Short,0.13,,464,760
5,M,Soft,ɔ,Short,0.11,137,543,950
5,M,Soft,ɔ,Short,0.12,139,541,971
5,M,Soft,ɔ,Short,0.13,136,517,957
5,M,Soft,ɔ,Short,0.12,137,564,933
5,M,Soft,ɔ,Short,0.13,137,513,929
5,M,Soft,ɔ,Short,0.12,136,532,939
5,M,Soft,ɔ,Short,0.11,,434,849
5,M,Soft,ɔ,Short,0.11,,493,829
5,M,Soft,ɔ,Short,0.13,,595,2351
5,M,Soft,o,Long,0.12,,386,817
5,M,Soft,o,Long,0.12,146,492,619
5,M,Soft,o,Long,0.11,,442,818
5,M,Soft,o,Long,0.13,142,542,942
5,M,Soft,o,Long,0.13,141,529,957
5,M,Soft,o,Long,0.16,143,579,950
5,M,Soft,o,Long,0.14,,635,2138
5,M,Soft,o,Long,0.15,,600,2112
5,M,Soft,o,Long,0.16,,654,2039
5,M,Soft,o,Long,0.14,,542,864
5,M,Soft,o,Long,0.1,,533,1047
5,M,Soft,o,Long,0.08,,455,1052
5,M,Soft,o,Short,0.1,,488,1145
5,M,Soft,o,Short,0.09,,546,1013
5,M,Soft,o,Short,0.1,,612,859
5,M,Soft,o,Short,0.09,,519,845
5,M,Soft,o,Short,0.06,,582,784
5,M,Soft,o,Short,0.1,,544,925
5,M,Soft,o,Short,0.15,142,451,856
5,M,Soft,o,Short,0.13,138,433,937
5,M,Soft,o,Short,0.12,,415,947
5,M,Soft,o,Short,0.13,,411,880
5,M,Soft,o,Short,0.14,,460,928
5,M,Soft,o,Short,0.12,,513,728
5,M,Soft,u,Long,0.11,,453,655
5,M,Soft,u,Long,0.1,,535,665
5,M,Soft,u,Long,0.14,,461,894
5,M,Soft,u,Long,0.12,141,413,688
5,M,Soft,u,Long,0.09,,356,685
5,M,Soft,u,Long,0.15,,393,655
5,M,Soft,u,Long,0.11,,403,655
5,M,Soft,u,Long,0.12,129,439,667
5,M,Soft,u,Long,0.11,131,399,695
5,M,Soft,u,Long,0.12,,440,821
5,M,Soft,u,Long,0.13,,419,735
5,M,Soft,u,Long,0.11,,403,865
5,M,Soft,u,Short,0.1,,399,668
5,M,Soft,u,Short,0.09,139,415,812
5,M,Soft,u,Short,0.1,,397,612
5,M,Soft,u,Short,0.08,129,486,869
5,M,Soft,u,Short,0.08,,523,922
5,M,Soft,u,Short,0.08,,667,790
5,M,Soft,u,Short,0.1,135,246,512
5,M,Soft,u,Short,0.09,,532,859
5,M,Soft,u,Short,0.15,,485,597
5,M,Soft,u,Short,0.1,,442,524
5,M,Soft,u,Short,0.08,,406,849
5,M,Soft,u,Short,0.07,,459,700
5,M,Neutral,a,Long,0.2,132,763,1230
5,M,Neutral,a,Long,0.21,128,722,1203
5,M,Neutral,a,Long,0.2,124,664,1218
5,M,Neutral,a,Long,0.22,124,695,1143
5,M,Neutral,a,Long,0.2,119,680,1083
5,M,Neutral,a,Long,0.21,121,684,1085
5,M,Neutral,a,Long,0.2,126,778,1196
5,M,Neutral,a,Long,0.2,119,774,1179
5,M,Neutral,a,Long,0.17,119,793,1180
5,M,Neutral,a,Long,0.23,129,728,1173
5,M,Neutral,a,Long,0.25,122,704,1147
5,M,Neutral,a,Long,0.22,125,688,1132
5,M,Neutral,a,Short,0.11,124,677,1222
5,M,Neutral,a,Short,0.14,117,712,1151
5,M,Neutral,a,Short,0.15,117,687,1156
5,M,Neutral,a,Short,0.15,126,726,1259
5,M,Neutral,a,Short,0.13,117,766,1250
5,M,Neutral,a,Short,0.16,122,747,1260
5,M,Neutral,a,Short,0.15,125,719,1244
5,M,Neutral,a,Short,0.15,115,696,1177
5,M,Neutral,a,Short,0.15,118,686,1270
5,M,Neutral,a,Short,0.16,125,792,1255
5,M,Neutral,a,Short,0.15,122,774,1267
5,M,Neutral,a,Short,0.19,121,773,1245
5,M,Neutral,ɛ,Long,0.22,133,623,1703
5,M,Neutral,ɛ,Long,0.21,135,607,1618
5,M,Neutral,ɛ,Long,0.25,126,652,1621
5,M,Neutral,ɛ,Long,0.13,129,686,1587
5,M,Neutral,ɛ,Long,0.14,121,610,1562
5,M,Neutral,ɛ,Long,0.13,121,648,1579
5,M,Neutral,ɛ,Long,0.14,123,629,1624
5,M,Neutral,ɛ,Long,0.16,116,596,1624
5,M,Neutral,ɛ,Long,0.16,119,609,1486
5,M,Neutral,ɛ,Long,0.14,125,598,1645
5,M,Neutral,ɛ,Long,0.13,119,598,1500
5,M,Neutral,ɛ,Long,0.16,120,604,1594
5,M,Neutral,ɛ,Short,0.19,124,621,1632
5,M,Neutral,ɛ,Short,0.19,123,613,1576
5,M,Neutral,ɛ,Short,0.19,120,595,1505
5,M,Neutral,ɛ,Short,0.14,123,625,1572
5,M,Neutral,ɛ,Short,0.17,122,607,1600
5,M,Neutral,ɛ,Short,0.18,124,619,1484
5,M,Neutral,ɛ,Short,0.15,127,651,1729
5,M,Neutral,ɛ,Short,0.15,123,626,1666
5,M,Neutral,ɛ,Short,0.14,124,610,1677
5,M,Neutral,ɛ,Short,0.16,131,613,1563
5,M,Neutral,ɛ,Short,0.15,127,593,1550
5,M,Neutral,ɛ,Short,0.17,123,620,1507
5,M,Neutral,e,Long,0.19,132,419,2030
5,M,Neutral,e,Long,0.16,130,458,1986
5,M,Neutral,e,Long,0.18,126,469,1997
5,M,Neutral,e,Long,0.16,139,400,2067
5,M,Neutral,e,Long,0.16,133,402,2068
5,M,Neutral,e,Long,0.15,129,423,2045
5,M,Neutral,e,Long,0.22,131,412,2005
5,M,Neutral,e,Long,0.19,129,413,2033
5,M,Neutral,e,Long,0.17,128,427,1986
5,M,Neutral,e,Long,0.17,135,501,1524
5,M,Neutral,e,Long,0.17,130,498,1899
5,M,Neutral,e,Long,0.15,130,520,1539
5,M,Neutral,e,Short,0.13,134,488,2019
5,M,Neutral,e,Short,0.15,129,510,1999
5,M,Neutral,e,Short,0.13,128,502,2164
5,M,Neutral,e,Short,0.14,137,486,2292
5,M,Neutral,e,Short,0.14,133,509,2077
5,M,Neutral,e,Short,0.16,129,512,2172
5,M,Neutral,e,Short,0.16,131,468,2114
5,M,Neutral,e,Short,0.15,134,434,2130
5,M,Neutral,e,Short,0.17,128,465,2106
5,M,Neutral,e,Short,0.16,135,358,2118
5,M,Neutral,e,Short,0.2,130,449,2099
